Date,Open,High,Low,Close,Adj Close,Volume
2013-08-27,11.897300,11.897300,11.897300,11.897300,11.863054,645
2013-08-28,12.376400,12.376400,12.376400,12.376400,12.340775,5093
2013-08-29,12.423500,12.564900,12.423500,12.564900,12.528731,471153
2013-08-30,12.564900,12.564900,12.564900,12.564900,12.528731,22920
2013-09-02,12.407800,12.761200,12.407800,12.663000,12.626549,25467
2013-09-03,12.761200,13.683900,12.761200,13.350200,13.311770,10505
2013-09-04,13.735000,13.735000,13.153800,13.350200,13.311770,33288
2013-09-05,13.114600,13.546500,12.957500,13.350200,13.311770,6759
2013-09-06,13.350200,13.350200,13.350200,13.350200,13.311770,0
2013-09-09,13.075300,13.075300,13.075300,13.075300,13.037663,4051
2013-09-10,13.350200,13.742800,13.075300,13.448300,13.409590,39227
2013-09-11,13.448300,13.448300,13.448300,13.448300,13.409590,0
2013-09-12,13.075300,13.075300,13.075300,13.075300,13.037663,12733
2013-09-13,13.544900,13.544900,13.544900,13.544900,13.505910,3690
2013-09-16,12.965400,12.965400,12.965400,12.965400,12.928080,8404
2013-09-17,12.957500,12.957500,12.957500,12.957500,12.920202,8861
2013-09-18,12.955900,12.955900,12.955900,12.955900,12.918607,1910
2013-09-19,12.957500,12.957500,12.957500,12.957500,12.920202,0
2013-09-20,12.957500,12.957500,12.957500,12.957500,12.920202,0
2013-09-23,12.955900,12.955900,12.955900,12.955900,12.918607,154
2013-09-24,12.957500,12.957500,12.957500,12.957500,12.920202,0
2013-09-25,12.572700,12.955900,12.564900,12.955900,12.918607,27263
2013-09-26,12.761200,12.761200,12.761200,12.761200,12.724469,10187
2013-09-27,12.761200,12.761200,12.761200,12.761200,12.724469,0
2013-09-30,12.564900,12.564900,12.368500,12.466700,12.430814,27650
2013-10-01,12.466700,12.466700,12.466700,12.466700,12.430814,0
2013-10-02,12.370900,12.370900,12.021400,12.370900,12.335290,38201
2013-10-03,12.466700,12.466700,12.466700,12.466700,12.430814,0
2013-10-04,12.466700,12.466700,12.466700,12.466700,12.430814,0
2013-10-07,12.466700,12.466700,12.466700,12.466700,12.430814,0
2013-10-08,12.368500,12.368500,11.779600,12.172200,12.137162,27964
2013-10-09,11.779600,11.779600,11.779600,11.779600,11.745694,22723
2013-10-10,11.858100,11.858100,11.858100,11.858100,11.823966,25214
2013-10-11,11.975900,11.975900,11.975900,11.975900,11.941427,0
2013-10-14,11.917000,11.917000,11.917000,11.917000,11.882698,10187
2013-10-15,11.975900,11.975900,11.975900,11.975900,11.941427,0
2013-10-16,12.172200,12.172200,12.172200,12.172200,12.137162,16323
2013-10-17,11.779600,11.779600,11.779600,11.779600,11.745694,24451
2013-10-18,11.917000,11.917000,11.917000,11.917000,11.882698,10187
2013-10-21,12.172200,12.172200,12.172200,12.172200,12.137162,0
2013-10-22,12.054400,12.054400,12.054400,12.054400,12.019703,8086
2013-10-23,12.054400,12.054400,12.054400,12.054400,12.019703,1240
2013-10-24,12.172200,12.172200,12.172200,12.172200,12.137162,0
2013-10-25,11.795300,11.795300,11.795300,11.795300,11.761347,22920
2013-10-28,12.172200,12.172200,12.172200,12.172200,12.137162,8659
2013-10-29,12.290000,12.290000,10.932200,11.975900,11.941427,37520
2013-10-30,11.779600,11.972000,11.779600,11.972000,11.937538,10189
2013-10-31,11.975900,11.975900,11.877700,11.975900,11.941427,642551
2013-11-01,12.034800,12.034800,12.034800,12.034800,12.000155,4456
2013-11-04,11.975900,11.975900,11.975900,11.975900,11.941427,0
2013-11-05,11.975900,11.975900,11.779600,11.975900,11.941427,242444
2013-11-06,11.936600,11.936600,11.936600,11.936600,11.902240,10187
2013-11-07,11.936600,11.936600,11.936600,11.936600,11.902240,4083
2013-11-08,11.386900,11.386900,10.994200,11.288700,11.256206,257256
2013-11-11,11.006000,11.006000,11.006000,11.006000,10.974319,1438
2013-11-12,11.347600,11.563600,11.347600,11.485100,11.452040,175624
2013-11-13,11.386900,11.386900,11.386900,11.386900,11.354124,12733
2013-11-14,11.386900,11.386900,11.386900,11.386900,11.354124,0
2013-11-15,11.485100,11.485100,11.485100,11.485100,11.452040,43534
2013-11-18,11.583200,11.583200,11.583200,11.583200,11.549859,0
2013-11-19,11.583200,11.583200,11.583200,11.583200,11.549859,0
2013-11-20,11.386900,11.386900,11.386900,11.386900,11.354124,12733
2013-11-21,11.386900,11.386900,11.386900,11.386900,11.354124,12733
2013-11-22,11.583200,11.583200,11.583200,11.583200,11.549859,0
2013-11-25,11.661800,11.661800,11.010000,11.190600,11.158389,33744
2013-11-26,10.994200,11.190600,10.797900,11.092400,11.060471,471014
2013-11-27,11.063400,11.063400,11.063400,11.063400,11.031554,5093
2013-11-28,11.033500,11.033500,11.033500,11.033500,11.001740,508
2013-11-29,11.092400,11.092400,11.092400,11.092400,11.060471,0
2013-12-02,10.994200,11.190600,10.994200,11.092400,11.060471,254677
2013-12-03,11.047600,11.047600,11.047600,11.047600,11.015800,2928
2013-12-04,11.092400,11.092400,11.092400,11.092400,11.060471,0
2013-12-05,11.092400,11.092400,11.092400,11.092400,11.060471,0
2013-12-06,11.190600,11.190600,11.190600,11.190600,11.158389,4422
2013-12-09,11.190600,11.190600,11.033500,11.092400,11.060471,22937
2013-12-10,11.190600,11.190600,11.190600,11.190600,11.158389,3820
2013-12-11,11.092400,11.092400,11.092400,11.092400,11.060471,0
2013-12-12,11.190600,11.190600,11.190600,11.190600,11.158389,18359
2013-12-13,11.092400,11.092400,11.092400,11.092400,11.060471,0
2013-12-16,10.994200,10.994200,10.994200,10.994200,10.962553,6366
2013-12-17,10.994200,10.994200,10.994200,10.994200,10.962553,6366
2013-12-18,11.190600,11.190600,10.994200,11.190600,11.158389,328289
2013-12-19,10.896100,10.896100,10.896100,10.896100,10.864736,0
2013-12-20,10.405300,10.405300,10.405300,10.405300,10.375348,764032
2013-12-23,10.876500,10.876500,10.876500,10.876500,10.845193,3310
2013-12-24,10.797900,10.797900,10.797900,10.797900,10.766819,0
2013-12-27,10.797900,10.797900,10.797900,10.797900,10.766819,0
2013-12-30,10.876500,10.876500,10.876500,10.876500,10.845193,7748
2013-12-31,10.660500,10.837200,10.660500,10.797900,10.766819,1846
2014-01-02,10.955000,10.955000,10.660500,10.797900,10.766819,29950
2014-01-03,10.797900,10.797900,10.797900,10.797900,10.766819,0
2014-01-06,10.955000,10.994200,10.955000,10.994200,10.962553,3570
2014-01-07,10.955000,10.955000,10.955000,10.955000,10.923467,10187
2014-01-08,10.947100,10.947100,10.601600,10.797900,10.766819,8708
2014-01-09,10.900000,10.900000,10.900000,10.900000,10.868625,30779
2014-01-10,10.876500,10.876500,10.876500,10.876500,10.845193,18268
2014-01-13,10.601600,10.601600,10.475900,10.601600,10.571082,18973
2014-01-14,10.817600,10.892200,10.601600,10.797900,10.766819,75129
2014-01-15,10.884300,10.994200,10.880400,10.994200,10.962553,230132
2014-01-16,10.951100,10.951100,10.680100,10.699800,10.669001,32782
2014-01-17,10.837200,10.994200,10.444500,10.797900,10.766819,6936223
2014-01-20,11.051600,11.051600,10.719400,10.896100,10.864736,40170
2014-01-21,11.147400,11.190600,10.797900,11.092400,11.060471,163818
2014-01-22,11.190600,12.172200,11.190600,11.975900,11.941427,257220
2014-01-23,12.125100,12.125100,12.125100,12.125100,12.090199,302574
2014-01-24,11.975900,11.975900,11.975900,11.975900,11.941427,5048
2014-01-27,11.661800,12.172200,11.661800,11.975900,11.941427,297444
2014-01-28,12.093700,12.093700,12.093700,12.093700,12.058889,32925
2014-01-29,12.093700,12.093700,11.779600,11.975900,11.941427,145553
2014-01-30,11.779600,11.779600,11.779600,11.779600,11.745694,27986
2014-01-31,11.112000,11.112000,11.112000,11.112000,11.080014,12733
2014-02-03,10.994200,10.994200,10.994200,10.994200,10.962553,63669
2014-02-04,10.994200,11.229800,10.994200,11.190600,11.158389,509417
2014-02-05,11.190600,11.190600,11.190600,11.190600,11.158389,0
2014-02-06,11.308400,11.308400,10.962800,11.190600,11.158389,102572
2014-02-07,11.308400,11.308400,11.308400,11.308400,11.275848,12733
2014-02-10,11.190600,11.190600,11.190600,11.190600,11.158389,0
2014-02-11,10.994200,10.994200,10.994200,10.994200,10.962553,6470
2014-02-12,10.994200,11.622500,10.994200,11.583200,11.549859,26430
2014-02-13,11.622500,11.622500,11.622500,11.622500,11.589046,382
2014-02-14,11.622500,11.661800,11.386900,11.583200,11.549859,36120
2014-02-17,10.994200,10.994200,10.994200,10.994200,10.962553,38633
2014-02-18,10.994200,10.994200,10.994200,10.994200,10.962553,19100
2014-02-19,11.190600,11.190600,11.190600,11.190600,11.158389,0
2014-02-20,11.190600,11.190600,11.190600,11.190600,11.158389,0
2014-02-21,10.405300,11.190600,10.405300,11.190600,11.158389,123353
2014-02-24,10.994200,11.190600,10.994200,11.190600,11.158389,50058
2014-02-25,10.994200,11.190600,10.994200,11.190600,11.158389,11325
2014-02-26,11.190600,11.190600,11.190600,11.190600,11.158389,0
2014-02-27,11.190600,11.190600,11.190600,11.190600,11.158389,0
2014-02-28,11.190600,11.190600,11.190600,11.190600,11.158389,0
2014-03-03,11.190600,11.190600,11.190600,11.190600,11.158389,267411
2014-03-04,10.994200,11.092400,10.994200,11.092400,11.060471,22479
2014-03-05,11.092400,11.092400,11.092400,11.092400,11.060471,0
2014-03-06,11.151300,11.151300,10.994200,11.092400,11.060471,18782
2014-03-07,11.151300,11.151300,11.151300,11.151300,11.119201,12733
2014-03-10,11.151300,12.054400,11.151300,11.877700,11.843510,93471
2014-03-11,12.093700,12.447100,11.975900,12.270400,12.235080,171788
2014-03-12,12.329300,12.329300,12.329300,12.329300,12.293812,12733
2014-03-13,12.290000,12.486300,12.074000,12.466700,12.430814,146127
2014-03-14,12.466700,12.466700,12.466700,12.466700,12.430814,0
2014-03-17,12.466700,12.466700,12.466700,12.466700,12.430814,26
2014-03-18,11.982200,12.046600,11.386900,11.583200,11.549859,168448
2014-03-19,11.386900,11.386900,11.386900,11.386900,11.354124,28014
2014-03-20,11.013900,11.013900,10.318900,10.503400,10.473166,347278
2014-03-21,10.601600,10.601600,10.405300,10.503400,10.473166,200196
2014-03-24,10.601600,10.758700,10.468100,10.601600,10.571082,272864
2014-03-25,10.601600,10.601600,10.601600,10.601600,10.571082,0
2014-03-26,10.601600,10.601600,10.601600,10.601600,10.571082,0
2014-03-27,10.797900,11.245500,10.794000,10.797900,10.766819,185372
2014-03-28,10.994200,10.994200,10.994200,10.994200,10.962553,1273
2014-03-31,10.994200,11.190600,10.994200,10.994200,10.962553,62019
2014-04-01,11.962500,11.962500,11.371200,11.962500,11.928065,30561
2014-04-02,11.379000,11.386900,11.379000,11.386900,11.354124,5093
2014-04-03,10.896100,11.386900,10.640900,10.994200,10.962553,338549
2014-04-04,11.386900,11.779600,11.386900,11.386900,11.354124,58575
2014-04-07,11.779600,11.779600,11.386900,11.386900,11.354124,109036
2014-04-08,11.779600,11.779600,11.386900,11.386900,11.354124,85316
2014-04-09,11.779600,11.779600,11.779600,11.779600,11.745694,54755
2014-04-10,11.779600,11.779600,11.779600,11.779600,11.745694,19100
2014-04-11,11.779600,11.975900,11.394800,11.485100,11.452040,115663
2014-04-14,11.485100,11.485100,11.485100,11.485100,11.452040,0
2014-04-15,11.779600,11.779600,11.426200,11.485100,11.452040,31698
2014-04-16,11.968000,11.968000,11.968000,11.968000,11.933551,2546
2014-04-17,11.936600,11.966500,11.779600,11.877700,11.843510,85753
2014-04-22,11.779600,11.936600,11.779600,11.877700,11.843510,74412
2014-04-23,11.779600,11.975900,11.779600,11.877700,11.843510,42356
2014-04-24,11.367300,11.386900,11.367300,11.386900,11.354124,16554
2014-04-25,11.367300,11.386900,11.210200,11.386900,11.354124,23748
2014-04-28,11.076700,11.190600,10.994200,11.190600,11.158389,59199
2014-04-29,11.135600,11.190600,10.994200,11.190600,11.158389,164592
2014-04-30,11.544000,11.936600,11.135600,11.877700,11.843510,804999
2014-05-01,11.877700,11.877700,11.779600,11.877700,11.843510,80739
2014-05-02,11.877700,11.877700,11.779600,11.877700,11.843510,325987
2014-05-06,11.858100,11.858100,11.858100,11.858100,11.823966,4395
2014-05-07,11.975900,11.975900,11.877700,11.877700,11.843510,70876
2014-05-08,11.972000,11.972000,11.972000,11.972000,11.937538,5093
2014-05-09,11.877700,11.975900,11.779600,11.975900,11.941427,18788
2014-05-12,12.996800,13.055700,12.368500,12.957500,12.920202,268486
2014-05-13,12.996800,12.996800,12.564900,12.957500,12.920202,73921
2014-05-14,13.650700,13.811500,12.038700,12.368500,12.332896,208111
2014-05-15,12.162400,12.533400,12.162400,12.368500,12.332896,170555
2014-05-16,12.368500,12.368500,12.368500,12.368500,12.332896,0
2014-05-19,12.162400,12.368500,12.162400,12.368500,12.332896,36447
2014-05-20,11.997500,12.327300,11.956200,12.265500,12.230195,174610
2014-05-21,12.055200,12.368500,12.055200,12.265500,12.230195,149711
2014-05-22,12.368500,12.368500,12.055200,12.265500,12.230195,40323
2014-05-23,12.327300,12.368500,12.162400,12.368500,12.332896,324443
2014-05-27,12.347900,12.347900,12.347900,12.347900,12.312356,8025
2014-05-28,12.162400,12.162400,12.162400,12.162400,12.127392,4244
2014-05-29,12.162400,12.162400,12.162400,12.162400,12.127392,12127
2014-05-30,11.956200,11.956200,11.956200,11.956200,11.921783,12127
2014-06-02,11.956200,11.956200,11.956200,11.956200,11.921783,27
2014-06-03,11.956200,11.956200,11.337800,11.956200,11.921783,64701
2014-06-04,11.750100,11.750100,11.750100,11.750100,11.716277,21921
2014-06-05,11.956200,11.956200,11.956200,11.956200,11.921783,4080
2014-06-06,11.750100,11.750100,11.750100,11.750100,11.716277,4080
2014-06-09,11.750100,12.162400,11.750100,12.162400,12.127392,75131
2014-06-10,11.956200,12.162400,11.956200,12.162400,12.127392,54782
2014-06-11,12.178900,12.368500,11.997500,12.265500,12.230195,30822
2014-06-12,12.265500,12.265500,12.265500,12.265500,12.230195,0
2014-06-13,12.265500,12.265500,12.265500,12.265500,12.230195,0
2014-06-16,11.750100,11.750100,11.750100,11.750100,11.716277,30318
2014-06-17,11.956200,11.956200,11.956200,11.956200,11.921783,104902
2014-06-18,11.750100,11.750100,11.750100,11.750100,11.716277,35794
2014-06-19,11.853200,11.853200,11.853200,11.853200,11.819081,0
2014-06-20,11.750100,11.956200,11.750100,11.853200,11.819081,7810
2014-06-23,11.853200,11.853200,11.853200,11.853200,11.819081,0
2014-06-24,11.873800,11.873800,11.750100,11.873800,11.839621,97482
2014-06-25,11.750100,11.750100,11.567900,11.647000,11.613473,14813
2014-06-26,11.647000,11.647000,11.647000,11.647000,11.613473,0
2014-06-27,11.678400,11.678400,11.647000,11.647000,11.613473,503065
2014-06-30,11.544000,11.544000,11.544000,11.544000,11.510772,12127
2014-07-01,11.544000,11.544000,11.544000,11.544000,11.510772,125762
2014-07-02,11.544000,11.544000,11.544000,11.544000,11.510772,30316
2014-07-03,11.853200,11.853200,11.544000,11.853200,11.819081,123773
2014-07-04,11.956200,12.368500,11.544000,11.956200,11.921783,106251
2014-07-07,11.956200,11.956200,11.956200,11.956200,11.921783,0
2014-07-08,11.551400,11.551400,11.551400,11.551400,11.518149,5251
2014-07-09,11.956200,11.956200,11.956200,11.956200,11.921783,0
2014-07-10,11.623100,11.623100,11.623100,11.623100,11.589644,3353
2014-07-11,11.956200,11.956200,11.956200,11.956200,11.921783,0
2014-07-14,11.956200,11.956200,11.956200,11.956200,11.921783,0
2014-07-15,12.162400,12.162400,11.544000,11.956200,11.921783,1058
2014-07-16,11.544000,11.585200,11.544000,11.585200,11.551852,5479
2014-07-17,11.544000,11.544000,11.544000,11.544000,11.510772,10325
2014-07-18,11.956200,11.956200,11.956200,11.956200,11.921783,0
2014-07-21,11.750100,11.750100,11.544000,11.750100,11.716277,21065
2014-07-22,11.544000,11.544000,10.925500,11.337800,11.305164,129059
2014-07-23,11.457400,11.457400,11.172900,11.337800,11.305164,9170
2014-07-24,11.502700,11.626400,11.337800,11.544000,11.510772,73949
2014-07-25,11.956200,11.956200,11.544000,11.956200,11.921783,87803
2014-07-28,11.544000,11.544000,11.172900,11.440900,11.407969,154744
2014-07-29,11.337800,11.337800,11.337800,11.337800,11.305164,1502
2014-07-30,11.440900,11.440900,11.440900,11.440900,11.407969,0
2014-07-31,11.337800,11.337800,10.101000,10.307100,10.277431,670416
2014-08-01,10.307100,10.513200,10.142200,10.307100,10.277431,323431
2014-08-04,10.513200,10.513200,10.513200,10.513200,10.482938,17871
2014-08-05,10.513200,10.513200,10.224600,10.410200,10.380235,7403
2014-08-06,10.307100,10.375500,10.307100,10.375500,10.345634,255859
2014-08-07,10.307100,10.307100,10.307100,10.307100,10.277431,42446
2014-08-08,10.513200,10.513200,10.513200,10.513200,10.482938,303187
2014-08-11,10.909000,10.909000,10.909000,10.909000,10.877599,48510
2014-08-12,10.650900,10.919800,10.650900,10.822500,10.791348,34689
2014-08-13,10.721900,10.721900,10.719400,10.721900,10.691036,30661
2014-08-14,10.822500,10.822500,10.719400,10.822500,10.791348,61516
2014-08-15,10.719400,10.925500,10.719400,10.822500,10.791348,446125
2014-08-18,10.753200,10.822500,10.719400,10.822500,10.791348,308373
2014-08-19,10.760600,10.925500,10.719400,10.822500,10.791348,203134
2014-08-20,10.884300,11.090400,10.760600,10.925500,10.894051,94430
2014-08-21,10.843100,11.131700,10.307100,11.131700,11.099656,511102
2014-08-22,11.131700,11.131700,11.131700,11.131700,11.099656,0
2014-08-26,10.987400,10.987400,10.987400,10.987400,10.955772,41216
2014-08-27,11.090400,11.934000,11.090400,11.853200,11.819081,227094
2014-08-28,11.791300,12.368500,11.791300,12.162400,12.127392,253685
2014-08-29,11.956200,12.368500,11.956200,12.265500,12.230195,991373
2014-09-01,12.162400,12.323200,12.162400,12.265500,12.230195,47528
2014-09-02,12.162400,12.162400,12.162400,12.162400,12.127392,181912
2014-09-03,12.780800,12.780800,12.177200,12.265500,12.230195,164812
2014-09-04,12.265500,13.162600,12.265500,12.780800,12.744011,304582
2014-09-05,12.987000,12.987000,12.780800,12.987000,12.949616,97020
2014-09-08,12.574700,13.193100,12.574700,12.883900,12.846814,107479
2014-09-09,12.582900,12.582900,12.582900,12.582900,12.546680,82502
2014-09-10,12.883900,12.883900,12.883900,12.883900,12.846814,0
2014-09-11,12.582900,12.582900,12.582900,12.582900,12.546680,30318
2014-09-12,12.883900,12.883900,12.883900,12.883900,12.846814,0
2014-09-15,12.606000,13.193100,12.606000,12.883900,12.846814,41233
2014-09-16,13.399200,13.399200,13.028200,13.399200,13.360631,174138
2014-09-17,13.028200,13.502300,13.028200,13.502300,13.463434,99479
2014-09-18,13.605400,15.254500,13.502300,14.842300,14.799578,154124
2014-09-19,14.709500,14.842300,14.636100,14.842300,14.799578,31964
2014-09-22,15.048400,16.079100,15.048400,16.079100,16.032816,162202
2014-09-23,16.697500,16.697500,15.666800,15.873000,15.827310,110778
2014-09-24,15.749300,16.491400,15.749300,16.079100,16.032816,53223
2014-09-25,16.062599,16.062599,15.831700,15.873000,15.827310,7276
2014-09-26,15.873000,16.491400,15.873000,16.079100,16.032816,100276
2014-09-29,16.491400,16.491400,15.666800,16.491400,16.443930,159812
2014-09-30,15.254500,15.254500,14.475300,14.636100,14.593970,275696
2014-10-01,14.718600,15.460700,14.553700,15.460700,15.416196,247773
2014-10-02,15.883700,15.883700,15.460700,15.769900,15.724506,69126
2014-10-03,15.048400,15.666800,15.048400,15.460700,15.416196,178395
2014-10-06,15.254500,15.460700,15.130900,15.460700,15.416196,16373
2014-10-07,15.254500,15.460700,15.254500,15.460700,15.416196,7947
2014-10-08,15.460700,15.460700,15.254500,15.460700,15.416196,53107
2014-10-09,15.625600,15.873000,15.254500,15.460700,15.416196,73968
2014-10-10,15.048400,15.666800,15.048400,15.460700,15.416196,133402
2014-10-13,15.625600,15.666800,15.460700,15.563800,15.519000,63658
2014-10-14,15.666800,15.666800,15.666800,15.666800,15.621703,9465
2014-10-15,15.534900,15.563800,15.534900,15.563800,15.519000,110696
2014-10-16,15.584400,15.623900,15.254500,15.623900,15.578927,77948
2014-10-17,14.970100,15.666800,14.970100,15.151500,15.107886,67933
2014-10-20,15.048400,15.048400,15.048400,15.048400,15.005084,28533
2014-10-21,14.739200,14.739200,14.739200,14.739200,14.696773,0
2014-10-22,14.615500,14.615500,14.615500,14.615500,14.573430,321
2014-10-23,15.254500,15.254500,15.254500,15.254500,15.210590,392
2014-10-24,15.254500,15.254500,15.254500,15.254500,15.210590,1212
2014-10-27,14.739200,14.739200,14.739200,14.739200,14.696773,0
2014-10-28,14.564400,14.564400,14.564400,14.564400,14.522475,24255
2014-10-29,14.533000,14.533000,14.533000,14.533000,14.491166,0
2014-10-30,15.048400,15.331200,15.048400,15.151500,15.107886,96619
2014-10-31,15.460700,15.460700,15.172100,15.460700,15.416196,38687
2014-11-03,15.151500,15.151500,15.151500,15.151500,15.107886,9859
2014-11-04,15.151500,15.151500,15.151500,15.151500,15.107886,0
2014-11-05,15.151500,15.151500,15.151500,15.151500,15.107886,0
2014-11-06,15.182800,15.254500,14.923100,15.151500,15.107886,67340
2014-11-07,14.965900,15.331200,14.965900,15.254500,15.210590,1880986
2014-11-10,15.378200,15.378200,15.048400,15.357600,15.313394,476208
2014-11-11,15.130900,15.151500,15.130900,15.151500,15.107886,54727
2014-11-12,15.254500,15.378200,15.254500,15.254500,15.210590,42476
2014-11-13,15.378200,15.378200,15.048400,15.254500,15.210590,28699
2014-11-14,15.460700,15.460700,15.460700,15.460700,15.416196,17375
2014-11-17,15.460700,15.460700,15.203400,15.357600,15.313394,26236
2014-11-18,15.543100,15.543100,15.543100,15.543100,15.498359,2425
2014-11-19,15.116800,15.116800,15.116800,15.116800,15.073286,43534
2014-11-20,15.481300,15.666800,15.481300,15.666800,15.621703,6490
2014-11-21,15.357600,15.460700,15.357600,15.357600,15.313394,315315
2014-11-24,16.079100,16.326500,15.749300,16.079100,16.032816,171794
2014-11-25,15.708100,16.450199,15.708100,16.079100,16.032816,76448
2014-11-26,16.450199,16.487301,16.450199,16.487301,16.439838,21153
2014-11-27,16.491400,17.316000,15.955400,16.079100,16.032816,168436
2014-11-28,16.079100,16.079100,16.079100,16.079100,16.032816,0
2014-12-01,15.996700,15.996700,15.996700,15.996700,15.950653,32589
2014-12-02,16.243999,16.243999,16.243999,16.243999,16.197243,16372
2014-12-03,15.955400,15.955400,15.765800,15.873000,15.827310,112005
2014-12-04,16.079100,16.079100,16.079100,16.079100,16.032816,4244
2014-12-05,15.873000,15.873000,15.873000,15.873000,15.827310,0
2014-12-08,15.873000,15.873000,15.873000,15.873000,15.827310,0
2014-12-09,16.079100,16.079100,16.079100,16.079100,16.032816,546
2014-12-10,15.765800,15.765800,15.765800,15.765800,15.720417,2440
2014-12-11,15.769900,15.769900,15.769900,15.769900,15.724506,0
2014-12-12,15.666800,15.666800,15.666800,15.666800,15.621703,12127
2014-12-15,15.670100,15.670100,15.254500,15.670100,15.624993,191114
2014-12-16,15.089600,15.089600,13.193100,13.605400,13.566236,647323
2014-12-17,13.708500,13.708500,13.708500,13.708500,13.669040,0
2014-12-18,14.017700,14.017700,13.729100,14.017700,13.977350,23897
2014-12-19,14.476100,14.636100,14.476100,14.636100,14.593970,10898
2014-12-22,13.729100,14.017700,13.729100,14.017700,13.977350,21281
2014-12-23,14.471200,14.471200,13.737300,14.017700,13.977350,79974
2014-12-24,14.191700,14.223800,14.191700,14.223800,14.182858,31036
2014-12-29,15.172100,15.172100,14.430000,14.842300,14.799578,13643
2014-12-30,14.842300,14.842300,14.842300,14.842300,14.799578,0
2014-12-31,15.172100,15.172100,15.172100,15.172100,15.128427,1239
2015-01-02,14.058900,15.172100,14.058900,15.048400,15.005084,14605
2015-01-05,15.295800,15.295800,14.512400,14.842300,14.799578,86709
2015-01-06,15.007200,15.007200,15.007200,15.007200,14.964002,12127
2015-01-07,14.520700,14.520700,14.520700,14.520700,14.478902,3518
2015-01-08,14.677300,15.172100,14.677300,14.842300,14.799578,47350
2015-01-09,14.842300,14.842300,14.842300,14.842300,14.799578,0
2015-01-12,14.471200,14.842300,14.471200,14.842300,14.799578,94994
2015-01-13,14.842300,14.842300,14.842300,14.842300,14.799578,0
2015-01-14,13.605400,14.430000,13.605400,14.430000,14.388464,128988
2015-01-15,14.120700,14.120700,14.120700,14.120700,14.080053,1794
2015-01-16,14.430000,14.430000,14.430000,14.430000,14.388464,0
2015-01-19,14.120700,14.120700,14.120700,14.120700,14.080053,1515
2015-01-20,14.594900,14.594900,14.594900,14.594900,14.552889,6039
2015-01-21,14.512400,14.512400,14.430000,14.512400,14.470625,64821
2015-01-22,14.430000,14.842300,14.430000,14.842300,14.799578,85577
2015-01-23,15.172100,15.172100,15.172100,15.172100,15.128427,1976
2015-01-26,14.430000,14.430000,14.430000,14.430000,14.388464,2994
2015-01-27,15.147300,15.147300,15.147300,15.147300,15.103699,7788
2015-01-28,14.430000,14.842300,14.430000,14.842300,14.799578,121933
2015-01-29,15.048400,15.048400,15.048400,15.048400,15.005084,0
2015-01-30,15.048400,15.048400,15.048400,15.048400,15.005084,0
2015-02-02,14.883500,14.883500,14.223800,14.842300,14.799578,225117
2015-02-03,14.430000,15.040100,14.430000,14.842300,14.799578,67054
2015-02-04,14.471200,14.842300,14.430000,14.842300,14.799578,87210
2015-02-05,14.842300,14.842300,14.842300,14.842300,14.799578,0
2015-02-06,14.430000,14.430000,14.430000,14.430000,14.388464,1491
2015-02-09,14.842300,14.842300,14.842300,14.842300,14.799578,0
2015-02-10,14.842300,14.842300,14.842300,14.842300,14.799578,66
2015-02-11,14.842300,14.842300,14.842300,14.842300,14.799578,0
2015-02-12,14.842300,14.842300,14.842300,14.842300,14.799578,0
2015-02-13,14.471200,14.471200,14.430000,14.471200,14.429545,34573
2015-02-16,14.842300,14.842300,14.842300,14.842300,14.799578,24255
2015-02-17,15.254500,15.254500,15.254500,15.254500,15.210590,60637
2015-02-18,14.759800,15.172100,14.759800,14.842300,14.799578,21016
2015-02-19,15.011300,15.539000,15.011300,15.254500,15.210590,36988
2015-02-20,15.666800,15.666800,15.666800,15.666800,15.621703,6063
2015-02-23,15.295800,15.295800,15.295800,15.295800,15.251771,1961
2015-02-24,14.759800,15.089600,14.759800,15.048400,15.005084,75948
2015-02-25,15.048400,15.048400,15.048400,15.048400,15.005084,0
2015-02-26,15.048400,15.048400,15.048400,15.048400,15.005084,0
2015-02-27,14.842300,14.842300,14.842300,14.842300,14.799578,15002
2015-03-02,14.759800,15.089600,14.636100,15.048400,15.005084,246868
2015-03-03,14.636100,15.089600,14.636100,15.048400,15.005084,236486
2015-03-04,14.636100,15.666800,14.636100,15.048400,15.005084,128122
2015-03-05,14.677300,14.677300,14.677300,14.677300,14.635051,175848
2015-03-06,14.430000,15.254500,14.430000,15.048400,15.005084,67614
2015-03-09,15.048400,15.048400,15.048400,15.048400,15.005084,0
2015-03-10,15.048400,15.048400,15.048400,15.048400,15.005084,0
2015-03-11,14.578400,14.578400,14.471200,14.578400,14.536437,9449
2015-03-12,14.430000,14.430000,14.430000,14.430000,14.388464,242550
2015-03-13,14.512400,14.512400,14.430000,14.430000,14.388464,107385
2015-03-16,14.636100,14.636100,14.017700,14.636100,14.593970,269804
2015-03-17,14.306300,14.924700,14.306300,14.636100,14.593970,24367
2015-03-18,14.636100,14.636100,14.636100,14.636100,14.593970,0
2015-03-19,14.223800,14.223800,14.223800,14.223800,14.182858,12127
2015-03-20,14.924700,14.924700,14.924700,14.924700,14.881740,9966
2015-03-23,15.254500,15.254500,14.430000,14.636100,14.593970,129639
2015-03-24,14.636100,14.636100,14.636100,14.636100,14.593970,0
2015-03-25,14.495900,14.495900,14.495900,14.495900,14.454173,6377
